"473","WELLES_5a38","bubble","3","3","greater","greater","less","SERPINA1-E366K, CYP2C9-R144C, C3-R102G","less","greater","","parkinsons","liver","","","emphysema","","","5","6","1","6","6","5","2","I think the chart was arranged in a very intuitive fashion. ","Make it clearer about what constitutes low/high clinical importance.","474"
"474","WELLES_13c2b7","treemap","3","5","greater","greater","dunno","SERPINA1-E366K","dunno","dunno","","","liver","","","emphysema","","","3","3","4","7","6","7","3","the division into categories made it easier for me to selectively choose what I wanted to see","being able to see the information without having to open up and change between multiple tabs would be nice","507"
"475","WELLES_5fad","bar","3","3","greater","greater","less","well-established pathogenic, high clinical importance","less","greater","","","liver","","diabetes","emphysema","","eye","6","6","1","5","6","6","5","I felt it was helpful to have the color coding, and the 3 sections of importance. The info boxes on hover get a bit irritating when try to move around the graph - it may pay to try them onclick. ","In the questions you ask about &quot;potentially&quot; benign or protective variants, but it is not entirely clear what you're referring to - is it likely benign, uncertain benign, etc?","653"
"476","WELLES_196a35","bubble","3","1","greater","greater","less","SERPINA1 E366K","equal","greater","","","liver","","","","tuberculosis","","4","3","2","6","6","6","4","-The presentation of the results were more graphic and less wordy hence increased my level of understanding ","Nothing so far. I think the report was easy enough to comprehend. ","415"
"477","WELLES_006a","bubble","3","3","greater","greater","greater","SERPINA1-E366K, BBS7-D412G, RYR2-G1885E","dunno","greater","","","","","","","","eye","2","3","1","7","5","6","1","The groupings into low, medium, and high clinical importance were helpful in quickly categorizing which variants were critical to pay attention to. The pathogenic/protective gradient was also clear. It was helpful that there were brief descriptions and links in the pop up window after selecting a bubble.","It was very difficult finding the answers to the last three questions (stomach flu, macular degeneration, conditions to learn more about) because I had to look at the description of each individual bubble. Also, the description that pops up blocks a large number of other bubbles, making it harder to navigate after reading the description.","765"
"478","WELLES_fe69af","treemap","3","1","greater","greater","less","SERPINA1-E366K","dunno","dunno","","","","","","emphysema","","","5","4","1","6","6","7","2","The color coding and tree map...it got confusing when you started adding to much scientific jargon like gene names.  ","Label genes based on something more comprehensive.","466"
"479","WELLES_4dbf77","bar","3","3","greater","greater","dunno","Well established pathogenic variants  of high clinical importance. ","less","greater","","","liver","","","emphysema","","","5","4","1","3","5","6","2","","","616"
"480","WELLES_c026","table","3","4","greater","greater","less","Likely pathogenic and well established pathogenic. ","less","greater","","","liver","","","","","eye","2","1","1","7","5","7","2","The level of relevance to Jamie and the probability of being pathogenic.","Way too much text, not enough normal language. Lots of undefined terminology. ","8784"
"481","WELLES_3e8c","table","3","4","greater","greater","equal","The high clinical importance ones ","less","greater","","","","","","","tuberculosis","","4","4","1","7","6","6","3","low/moderate/high made it easy for me to compartmentalize and understand report. Population frequency also helped. I could understand most of the text if I read it over twice.","The format is not good for computer reading because you have to keep scrolling back up to see the column names.
\
Bigger font please.
\
Glossary.","407"
"482","WELLES_2326b8","bubble","3","4","dunno","greater","dunno","uncertain pathogenic","less","greater","","","","","","emphysema","tuberculosis","","1","1","1","7","4","7","5","The x-axis and y-axis made it easier for me to understand the experiment","There were to many dots. Maybe a little best less of information would help me answer the questions better.","2399"
"483","WELLES_b0cb84","bubble","3","3","greater","greater","less","High Clinical Importance and well-established pathogenic","greater","less","","","","","diabetes","","","","5","5","1","6","4","6","1","Colors, layout of graph","change the scale - bubbles seem to large compared to scale","77034"
"484","WELLES_b305","bar","3","3","greater","less","greater","SERPINA1-E366K, CYP2C9-R144C, C3-R102G","less","greater","","parkinsons","","","","","","","3","3","2","5","4","5","3","Separation of different levels of clinical importance.","Separate pathogenic, benign, and protective.","514"
"485","WELLES_99cc","treemap","1","2","greater","less","dunno","High priority ones ","dunno","dunno","alzheimers","parkinsons","","","","","","eye","3","3","3","3","4","3","3","More diagrams, less text","Larger text","177"
"486","WELLES_3d9e29","bar","3","3","greater","greater","greater","SERPINA1-E366K
\
CYP2C9-R144C","dunno","greater","","","liver","","","emphysema","","","3","3","2","5","6","6","3","The color-coding was particularly helpful as a visual tool.","Although having the extra information available to us through hovering over the bars, the inclusion of the information box blocked the rest of the graph.","1171"
